port_id,port_name,lat,lon,region
61090,SHAKOTAN,43.866667,146.833333,
61110,MOMBETSU KO,44.35,143.35,
61120,ABASHIRI KO,44.016667,144.283333,
61130,NEMURO KO,43.333333,145.583333,
61140,HANASAKI KO,43.283333,145.583333,
61160,KUSHIRO KO,42.983333,144.366667,
61165,TOMAKOMAI KO,42.633333,141.633333,
61170,MURORAN KO,42.35,140.966667,
61180,MORI,42.116667,140.583333,
49500,GOPALPUR,19.25,84.916667,
47990,EL GHARDAQA,27.216667,33.85,
48015,RAS SHUKHIER,28.133333,33.283333,
48020,RAS GHARIB,28.35,33.1,
48040,AS SUWAYS,29.966667,32.55,
48045,EL-ADABIYA,29.866667,32.466667,
48050,EL ISMAILIYA,30.583333,32.283333,
48060,RAS ABU ZANIMAH,29.033333,33.116667,
48065,WADI FEIRAN,28.75,33.2,
48076,ELAT,29.55,34.95,
48090,AL AQABAH,29.516667,35.0,
32420,KETTLETOFT,59.233333,-2.6,
48120,YANBU,24.083333,38.05,
48140,JIDDAH,21.483333,39.183333,
48142,JIZAN,16.9,42.483333,
46780,SIMONSTOWN,-34.183333,18.433333,
46800,MOSSEL BAY,-34.183333,22.15,
46820,PORT ELIZABETH,-33.966667,25.616667,
33770,BELFAST,54.616667,-5.9,
33790,LARNE,54.85,-5.8,
33820,COLERAINE,55.133333,-6.666667,
33830,LONDONDERRY,55.0,-7.316667,
33060,ORNSAY,57.15,-5.8,
32290,BUCKIE HARBOR,57.683333,-2.966667,
32300,LOSSIEMOUTH,57.716667,-3.283333,
32320,BURGHEAD,57.7,-3.5,
32330,INVERNESS,57.483333,-4.233333,
32340,CROMARTY,57.683333,-4.033333,
32350,INVERGORDON,57.683333,-4.166667,
32360,PORTMAHOMACK HARBOR,57.833333,-3.833333,
32370,HELMSDALE HARBOR,58.116667,-3.65,
32380,WICK,58.433333,-3.083333,
32410,PIEROWALL,59.3,-2.983333,
32430,WHITEHALL,59.133333,-2.6,
32440,KIRKWALL,58.983333,-2.966667,
32450,STROMNESS,58.966667,-3.3,
32460,SOUTH NESS,58.8,-3.2,
32470,ST MARGARETS HOPE,58.833333,-2.95,
32490,LYNESS,58.833333,-3.2,
32500,SCAPA BAY,58.95,-2.983333,
13040,IMBITUBA,-28.233333,-48.666667,
12935,GUAIBA ISLAND TERMINAL,-23.016667,-44.033333,
12900,DTSE / GEGUA OIL TERMINAL,-22.816667,-43.15,
12950,GEBIG,-23.05,-44.216667,
60810,DE KASTRI,51.466667,140.783333,
60820,NIKOLAYEVSK NA AMUR,53.133333,140.733333,
60860,OKHA,53.55,143.0,
60880,PORONAYSK,49.216667,143.133333,
60920,KORSAKOV,46.616667,142.766667,
60930,NEVELSK,46.666667,141.866667,
60940,KHOLMSK,47.05,142.05,
60980,UGLEGORSK,49.083333,142.033333,
60990,LESOGORSK,49.45,142.133333,
60380,MASAN,35.183333,128.566667,
60390,PUSAN,35.1,129.033333,
60400,ULSAN,35.45,129.4,
59910,WENZHOU,28.016667,120.65,
59950,ZHEN HAI,29.95,121.7,
59960,ZHOUSHAN,30.0,122.1,
59985,JIANGYIN,31.916667,120.233333,
59987,GAOGANG,32.283333,119.85,
59988,YANGZHOU,32.266667,119.433333,
59995,ZHENJIANG,32.216667,119.433333,
60000,NANJING,32.083333,118.75,
60010,WU HU,31.333333,118.366667,
60030,ANKINGCHENG,30.516667,117.033333,
60060,HANKOW,30.583333,114.283333,
60110,WANXIAN,30.816667,108.433333,
60120,CHUNG CHING,29.566667,106.633333,
60130,LIANYUNGANG,34.733333,119.45,
60140,QINGDAO GANG,36.033333,120.266667,
46280,DOUALA,4.05,9.683333,
46285,KOLE OIL TERMINAL,4.25,8.55,
46305,BATA,1.866667,9.766667,
46430,LIBREVILLE,0.383333,9.45,
46435,PORT OWENDO,0.283333,9.5,
46440,PORT GENTIL,-0.7,8.8,
46445,CAP LOPEZ,-0.633333,8.716667,
53050,SAILOLOF,-1.25,130.75,
52260,BAUBAU,-5.466667,122.616667,
52270,RAHA ROADSTEAD,-4.85,122.733333,
28510,OSMUSSAAR,59.3,23.366667,
52295,POMALAA,-4.166667,121.6,
52320,UJUNG PANDANG,-5.133333,119.4,
52350,DONGGALA,-0.65,119.733333,
52440,TAHUNA,3.616667,125.483333,
52510,TERNATE,0.783333,127.383333,
52523,LABUHA,-0.633333,127.466667,
52680,BULA,-3.1,130.5,
52695,SALAWATI,-1.35,130.983333,
52720,AMBON,-3.683333,128.166667,
52760,NAMLEA,-3.283333,127.083333,
52870,SAUMLAKI,-7.983333,131.3,
52940,SERUI,-1.9,136.25,
53010,MANOKWARI ROAD,-0.866667,134.083333,
52235,MANGKASA OIL TERMINAL,-2.733333,121.066667,
52240,KENDARI,-3.966667,122.583333,
53045,KASIM TERMINAL,-1.3,131.016667,
51585,BINTULU PORT,3.266667,113.066667,
51590,MIRI,4.383333,113.966667,
51600,LUTONG,4.466667,114.0,
51620,MUARA HARBOR,5.033333,115.066667,
51630,BANDAR SERI BEGAWAN,4.883333,114.883333,
51645,SERIA OIL LOADING TERMINAL,4.616667,114.316667,
39740,PORTOVECCHIO DI PIOMBINO,42.933333,10.55,
39790,PORTO SANTO STEFANO,42.433333,11.116667,
39810,CIVITAVECCHIA,42.1,11.783333,
39820,FIUMICINO,41.766667,12.233333,
39830,ANZIO,41.45,12.633333,
39860,GAETA,41.2,13.583333,
39940,POZZUOLI,40.816667,14.116667,
39950,BAGNOLI,40.816667,14.166667,
39960,NAPOLI,40.85,14.266667,
39250,CARLOFORTE,39.15,8.316667,
39260,PORTO VESME,39.2,8.4,
32590,SCALLOWAY,60.133333,-1.283333,
32600,LERWICK,60.15,-1.15,
32630,SULLOM VOE,60.466667,-1.3,
32680,TVOROYRI,61.55,-6.8,
32690,TORSHAVN,62.0,-6.75,
32700,KONGSHAVN,62.116667,-6.733333,
32720,VESTMANNA,62.15,-7.166667,
41610,KOTOR,42.416667,18.766667,
32730,SORVAGUR,62.083333,-7.25,
32740,FUGLAFJORDUR,62.25,-6.8,
32750,KLAKSVIK,62.233333,-6.583333,
32780,SCRABSTER HARBOR,58.616667,-3.55,
32820,ULLAPOOL,57.9,-5.15,
32830,AULTBEA,57.833333,-5.583333,
32850,GAIRLOCH,57.716667,-5.683333,
32890,PLOCKTON,57.333333,-5.65,
32900,KYLE OF LOCHALSH,57.283333,-5.716667,
32910,KYLEAKIN,57.266667,-5.733333,
32920,BROADFORD BAY,57.25,-5.883333,
32930,PORTREE HARBOR,57.416667,-6.2,
61650,HIROSHIMA,34.35,132.466667,
12820,PORTOCEL,-19.85,-40.05,
12857,SANTA CLARA,-20.883333,-51.366667,
13115,JOSE IGNACIO,-34.95,-54.7,
41590,RISAN,42.516667,18.7,
41620,TIVAT,42.433333,18.7,
41640,BAR,42.083333,19.083333,
46472,DJENO TERMINAL,-4.933333,11.9,
46473,N'KOSSA TERMINAL,-5.266667,11.566667,
46530,MATADI,-5.816667,13.45,
46131,TIN CAN ISLAND,6.35,3.35,
46150,SAPELE,5.9,5.683333,
46170,WARRI,5.516667,5.733333,
46178,YOHO TERMINAL,4.016667,7.466667,
46180,SEA EAGLE TERMINAL,4.8,5.316667,
46195,QUA IBOE OIL TERMINAL,4.233333,8.033333,
46200,PENNINGTON OIL TERMINAL,4.25,5.616667,
46206,BONNY OFFSHORE TERMINAL,4.183333,7.233333,
28390,LOMONOSOV,59.916667,29.766667,
28400,KRONSHTADT,59.983333,29.783333,
28410,REKA LUGA,59.666667,28.316667,
28440,KUNDA,59.533333,26.533333,
28480,TALLINN,59.45,24.766667,
28505,PALDISKI,59.35,24.033333,
28550,PARNU,58.383333,24.5,
28610,RIGA,56.95,24.1,
28620,VENTSPILS,57.4,21.533333,
46446,OGUENDJO TERMINAL,-1.466667,8.916667,
46453,GAMBA OIL TERMINAL,-2.833333,10.0,
46470,POINTE NOIRE,-4.783333,11.833333,
46487,MALONGO OIL TERMINAL,-5.433333,12.083333,
46490,CABINDA,-5.533333,12.2,
46510,BANANA,-5.983333,12.383333,
46520,BOMA,-5.85,13.05,
46547,PALANCA TERMINAL,-6.95,12.4,
46550,PORTO DO AMBRIZ,-7.833333,13.1,
46560,LUANDA,-8.8,13.25,
46590,LOBITO,-12.333333,13.566667,
46610,NAMIBE,-15.2,12.15,
46670,GEORGETOWN,-7.933333,-14.416667,
46205,BONNY,4.45,7.166667,
45825,BANJUL,13.45,-16.566667,
45835,RIO CACHEU,12.283333,-16.233333,
45838,BISSAU,11.866667,-15.633333,
45845,VICTORIA,10.816667,-14.566667,
45850,KAMSAR,10.633333,-14.616667,
45855,CONAKRY,9.516667,-13.716667,
45857,BENTI,9.166667,-13.2,
60150,WEIHAI,37.5,122.1,
60160,YANTAI,37.55,121.45,
60170,LONGKOU GANG,37.633333,120.283333,
60180,DAGU TANGGU,38.966667,117.666667,
60190,TIANJIN XIN GANG,38.966667,117.833333,
60210,HULUDAO GANG,40.7,120.983333,
60220,YINGKOU,40.683333,122.233333,
60240,LUSHUN,38.783333,121.25,
60250,DALIAN,38.916667,121.666667,
38670,PUERTO DE ALCUDIA,39.833333,3.133333,
38690,MAHON,39.883333,4.266667,
38590,ROSAS,42.266667,3.183333,
38720,PORT-VENDRES,42.516667,3.116667,
38730,PORT-LA-NOUVELLE,43.016667,3.066667,
38750,SETE,43.4,3.7,
38770,PORT SAINT LOUIS DU RHONE,43.383333,4.816667,
38775,FOS,43.416667,4.883333,
38780,PORT-DE-BOUC,43.4,4.983333,
38810,MARSEILLE,43.316667,5.366667,
38920,SAINT-TROPEZ,43.266667,6.633333,
38940,SAINT-RAPHAEL,43.416667,6.766667,
38960,CANNES,43.55,7.016667,
38980,ANTIBES,43.583333,7.133333,
38990,NICE,43.7,7.283333,
39000,VILLEFRANCHE,43.7,7.316667,
39025,MONACO,43.733333,7.416667,
39060,BASTIA,42.7,9.45,
39080,BONIFACIO,41.383333,9.166667,
39090,PORT DE PROPRIANO,41.683333,8.9,
39100,PORT D' AJACCIO,41.916667,8.75,
39110,CALVI,42.566667,8.75,
39120,L'ILE ROUSSE,42.633333,8.933333,
39140,LA MADDALENA,41.2,9.416667,
39180,OLBIA,40.916667,9.5,
39190,ARBATAX,39.933333,9.7,
39210,CAGLIARI,39.216667,9.116667,
39215,SARROCH OIL TERMINAL,39.083333,9.033333,
51680,VICTORIA,5.283333,115.233333,
51690,KOTA KINABALU,5.983333,116.066667,
51710,KUDAT,6.883333,116.85,
51720,PELABUHAN SANDAKAN,5.833333,118.116667,
51730,LAHAD DATU,5.016667,118.316667,
51770,TANJUNG ARANG  (BUNYU),3.466667,117.833333,
51780,LINGKAS,3.283333,117.6,
51800,TANJUNGREDEB,2.15,117.483333,
51810,BENOA,0.983333,117.966667,
51811,BONTANG LNG TERMINAL,0.1,117.483333,
51815,TANJUNG SANTAN,-0.1,117.533333,
45753,TANGIER-MEDITERRANEAN,35.9,-5.516667,
41415,NEUM,42.916667,17.6,
48770,MAGDALLA,21.15,72.75,
48790,HAZIRA,21.083333,72.633333,
62150,BEPPU,33.316667,131.516667,
62130,KOKURA KO,33.883333,130.883333,
61700,SHIMONOSEKI,33.933333,130.933333,
48900,RATNAGIRI,16.983333,73.283333,
49170,TRIVANDRUM,8.483333,76.95,
61855,SHIMMINATO,36.766667,137.116667,
15270,GUAYAQUIL,-2.2,-79.883333,
36855,MONTOIR,47.3,-2.133333,
28640,LIEPAJA,56.516667,21.016667,
28660,KLAIPEDA,55.716667,21.116667,
28680,BALTIYSK,54.633333,19.9,
28690,KALININGRAD,54.7,20.483333,
28710,GDANSK,54.35,18.666667,
28715,PORT POLNOCHNY,54.4,18.716667,
28720,NOWY PORT,54.416667,18.666667,
28740,GDYNIA,54.533333,18.55,
28770,USTKA,54.583333,16.85,
28790,DARLOWO,54.433333,16.416667,
28800,KOLOBRZEG,54.216667,15.55,
28820,SWINOUJSCIE,53.916667,14.266667,
28823,SZCZECIN,53.416667,14.55,
28828,WOLGAST,54.05,13.783333,
28840,SASSNITZ,54.516667,13.65,
28170,EKENAS,59.983333,23.433333,
28180,JUSSARO,59.833333,23.566667,
28185,PORKKALA,60.083333,24.383333,
27280,KARLSBORG,65.8,23.283333,
27330,SANDVIK,65.733333,23.766667,
27400,TORNIO,65.766667,24.166667,
27410,KEMI,65.733333,24.566667,
27520,OULU,65.016667,25.4,
60290,KYOMIP'O,38.733333,125.616667,
27530,RAAHE,64.683333,24.416667,
27540,HIMANKA,64.0,23.65,
27560,KOKKOLA,63.85,23.016667,
27570,JAKOBSTAD,63.683333,22.666667,
27580,NYKARLEBY,63.516667,22.533333,
27590,KANTLAX,63.416667,22.283333,
27610,HELLNAS,63.283333,22.233333,
27650,VAASA,63.1,21.583333,
27670,KASKINEN,62.383333,21.233333,
27680,KRISTINESTAD,62.283333,21.4,
27750,MANTYLUOTO,61.6,21.483333,
27755,TAHKOLUOTO,61.633333,21.4,
14190,PUERTO NATALES,-51.716667,-72.566667,
14197,PUERTO CHACABUCO,-45.466667,-72.833333,
14220,PUERTO CASTRO,-42.483333,-73.766667,
14250,PUERTO QUEMCHI,-42.15,-73.483333,
14270,PUERTO MONTT,-41.483333,-72.966667,
14330,PUERTO DE CORRAL,-39.866667,-73.433333,
14340,BAHIA DE VALDIVIA,-39.8,-73.25,
14380,LOTA,-37.1,-73.15,
60280,NAMPO,38.716667,125.4,
60310,HAEJU HANG,38.0,125.7,
47946,SAWAKIN HARBOR,19.133333,37.35,
60320,INCHON,37.466667,126.616667,
60330,KUNSAN,35.983333,126.616667,
60340,MOKPO,34.783333,126.383333,
60350,CHEJU HANG,33.516667,126.533333,
60370,YOSU,34.733333,127.75,
59340,SURIGAO CITY,9.783333,125.5,
59345,NASIPIT PORT,8.983333,125.333333,
59380,HINATUAN,8.366667,126.333333,
59385,MANGAGOY,8.233333,126.316667,
59400,MATI,6.95,126.216667,
59430,DAVAO,7.066667,125.616667,
59485,GENERAL SANTOS,6.116667,125.183333,
59500,POLLOC (COTABATO),7.35,124.216667,
59530,PAGADIAN,7.833333,123.433333,
59550,MARGOSATUBIG,7.583333,123.166667,
59575,SANTA CLARA,7.783333,122.683333,
59580,ZAMBOANGA,6.9,122.066667,
59670,JIMENEZ,8.333333,123.866667,
59680,PORT OZAMIS,8.133333,123.85,
59700,ILIGAN,8.233333,124.233333,
59710,CAGAYAN DE ORO,8.5,124.666667,
59720,BUGO,8.516667,124.75,
59725,VILLANUEVA,8.583333,124.766667,
59760,BUTUAN CITY,8.95,125.533333,
59770,BASILIAN CITY (ISABELA),6.716667,121.966667,
59780,PORT HOLLAND,6.55,121.866667,
59800,JOLO,6.05,121.0,
59820,SIASI,5.55,120.816667,
45862,FREETOWN,8.5,-13.233333,
45865,PEPEL,8.583333,-13.05,
45867,BONTHE,7.533333,-12.5,
45880,PORTO GRANDE,16.883333,-25.0,
45910,PORTO DA PRAIA,14.916667,-23.516667,
45940,MONROVIA,6.316667,-10.816667,
45950,BUCHANAN,5.866667,-10.066667,
45952,GREENVILLE,4.983333,-9.05,
45955,CAPE PALMAS,4.366667,-7.716667,
45963,SAN PEDRO,4.733333,-6.616667,
51820,SAMARINDA,-0.516667,117.116667,
51830,SENIPAH OIL TERMINAL,-0.95,117.166667,
51840,BALIKPAPAN,-1.25,116.816667,
51845,LAWI LAWI OIL TERMINAL,-1.45,116.766667,
51850,GUNUNG BATU BESAR,-2.616667,116.3,
51860,KOTA BARU,-3.233333,116.216667,
51890,BANJARMASIN,-3.333333,114.583333,
51920,KUMAI,-2.75,111.716667,
51941,PONTIANAK,-0.016667,109.333333,
52040,MANADO,1.5,124.833333,
52090,GORONTALO,0.5,123.05,
52140,POSO,-1.366667,120.75,
52230,KOLONODALE,-1.983333,121.333333,
51560,KUCHING,1.566667,110.35,
51580,SIBU,2.283333,111.816667,
51583,SARIKEI,2.133333,111.533333,
50805,SUNGAIPAKNING,1.35,102.166667,
50910,FLYING FISH COVE,-10.416667,105.7,
50925,BANTEN,-6.016667,105.966667,
50930,ANYER LOR,-6.05,105.916667,
50935,TANJUNG SEKONG,-5.916667,106.0,
50970,JAKARTA,-6.1,106.883333,
51010,CIREBON,-6.716667,108.566667,
38630,PALMA DE MALLORCA,39.566667,2.633333,
39220,PORTO PONTE ROMANO,39.05,8.466667,
38150,SANTA CRUZ DE LA PALMA,28.683333,-17.75,
38160,SANTA CRUZ DE TENERIFE,28.466667,-16.233333,
38170,LAS PALMAS,28.15,-15.416667,
38180,PUERTO DEL ROSARIO,28.5,-13.85,
38190,ARRECIFE,28.95,-13.533333,
38220,HUELVA,37.25,-6.95,
38270,SEVILLA,37.366667,-6.0,
38280,ROTA,36.616667,-6.333333,
38290,CADIZ,36.533333,-6.3,
13780,MAR DEL PLATA,-38.033333,-57.533333,
13020,ITAJAI,-26.916667,-48.633333,
13050,LAGUNA,-28.5,-48.783333,
13055,TRAMANDAI,-29.983333,-50.133333,
13060,RIO GRANDE,-32.05,-52.083333,
13070,PELOTAS,-31.783333,-52.333333,
13080,PORTO ALEGRE,-30.033333,-51.233333,
13100,LA PALOMA,-34.65,-54.15,
13130,PUERTO SAUCE,-34.433333,-57.45,
13160,FRAY BENTOS,-33.116667,-58.316667,
13170,PAYSANDU,-32.316667,-58.066667,
13570,PARANA,-31.716667,-60.533333,
13580,DIAMANTE,-32.066667,-60.65,
13600,PUERTO SAN MARTIN,-32.716667,-60.733333,
13640,VILLA CONSTITUCION,-33.233333,-60.333333,
13650,SAN NICOLAS,-33.333333,-60.233333,
13660,RAMALLO,-33.483333,-60.016667,
13700,ZARATE,-34.083333,-59.033333,
13710,CAMPANA,-34.15,-58.966667,
13720,CONCORDIA,-31.4,-58.033333,
45990,PORT BOUET,5.233333,-3.966667,
46000,ABIDJAN,5.25,-4.016667,
46040,TAKORADI,4.883333,-1.733333,
46045,SEKONDI,4.95,-1.7,
46063,SALTPOND,5.2,-1.05,
46070,TEMA,5.616667,0.016667,
46090,LOME,6.133333,1.283333,
46095,KPEME,6.2,1.516667,
46110,COTONOU,6.35,2.433333,
46130,LAGOS,6.4,3.4,
46135,ESCRAVOS OIL TERMINAL,5.5,5.0,
46140,KOKO,6.0,5.466667,
46160,FORCADOS,5.366667,5.433333,
46165,BURUTU,5.35,5.5,
46190,BRASS OIL TERMINAL,4.066667,6.283333,
45821,RUFISQUE,14.7,-17.283333,
45822,KARABANE,12.566667,-16.666667,
45420,LA GOULETTE,36.8,10.3,
45430,TUNIS,36.8,10.25,
45435,TAZERKA OIL TERMINAL,36.6,11.683333,
45440,BANZART,37.283333,9.883333,
59860,FUZHOU,26.083333,119.3,
58770,ORMOC,11.0,124.6,
58800,PALOMPON,11.05,124.383333,
58870,TAGBILARAN,9.65,123.85,
58890,TUBIGAN,9.95,123.966667,
58960,CEBU,10.3,123.9,
59015,TOLEDO,10.366667,123.633333,
59070,SAN CARLOS,10.483333,123.416667,
59080,BAIS,9.6,123.116667,
59090,DUMAGUETE,9.316667,123.3,
59100,LAZI,9.133333,123.633333,
59120,PULUPANDAN,10.516667,122.8,
38310,ALGECIRAS,36.133333,-5.433333,
38330,EUROPA POINT,36.133333,-5.35,
38370,MALAGA,36.716667,-4.416667,
38375,MOTRIL,36.75,-3.516667,
38380,ADRA,36.733333,-3.033333,
38390,ALMERIA,36.833333,-2.466667,
38395,PUERTO DE CARBONERAS,37.0,-1.883333,
38410,AGUILAS,37.4,-1.566667,
38420,HORNILLO,37.4,-1.55,
51030,PEKALONGAN,-6.85,109.7,
38430,CARTAGENA,37.583333,-0.983333,
38435,TORREVIEJA,37.966667,-0.683333,
38440,ALICANTE,38.333333,-0.483333,
38460,PUERTO DE GANDIA,39.0,-0.15,
38480,VALENCIA,39.45,-0.316667,
38490,SAGUNTO,39.65,-0.216667,
38495,BURRIANA,39.883333,-0.05,
38500,EL GRAO,39.966667,0.016667,
38540,TARRAGONA,41.1,1.233333,
38550,BARCELONA,41.35,2.166667,
38570,SAN FELIU DE GUIXOLS,41.783333,3.033333,
38580,PALAMOS,41.833333,3.116667,
38130,FUNCHAL,32.633333,-16.916667,
37290,PUERTO DE PASAJES,43.333333,-1.933333,
37350,BERMEO,43.416667,-2.716667,
37400,PUERTO DE BILBAO,43.35,-3.05,
37470,SANTANDER,43.466667,-3.783333,
37560,GIJON,43.55,-5.666667,
12740,PORTO DE SUAPE,-8.4,-34.966667,
51020,TEGAL,-6.85,109.133333,
51040,SEMARANG,-6.95,110.416667,
51070,REMBANG,-6.7,111.35,
51100,TUBAN,-6.733333,112.15,
51130,SURABAYA,-7.2,112.733333,
51200,PANARUKAN,-7.7,113.933333,
29870,KERTEMINDE,55.45,10.666667,
45730,CEUTA,35.9,-5.316667,
28187,INKOO,60.016667,23.916667,
27850,TOLKKINEN,60.033333,25.583333,
27537,RAHJA,64.2,23.733333,
45720,PORT D AL HOCEIMA,35.25,-3.916667,
48130,RABIGH,22.733333,38.983333,
50180,BLINYU,-1.633333,105.783333,
48297,RAS LAFFAN,25.916667,51.583333,
50250,TANJUNGPANDAN,-2.75,107.633333,
50330,PALEMBANG,-2.983333,104.766667,
46650,LUDERITZ BAY,-26.65,15.15,
59150,PORT CAPIZ,11.6,122.716667,
59180,JORDAN,10.666667,122.583333,
59190,ILOILO,10.7,122.583333,
59270,PUERTO PRINCESA,9.733333,118.733333,
58740,MAASIN,10.133333,124.833333,
58750,BAYBAY,10.683333,124.8,
58205,SORSOGON,12.966667,124.0,
58315,SANTA CRUZ (MARINDUQUE ISL),13.5,122.066667,
58320,BATANGAS CITY,13.75,121.05,
58350,NASUGBU,14.083333,120.616667,
58370,MANILA,14.583333,120.966667,
58390,MARIVELES,14.433333,120.483333,
58410,MASINLOC,15.55,119.95,
58460,SAN FERNANDO HARBOR,16.616667,120.316667,
58540,CALAPAN,13.416667,121.183333,
58590,PORT ROMBLON,12.583333,122.266667,
58620,MASBATE,12.366667,123.616667,
58630,LAOANG,12.566667,125.016667,
58640,PORT BORONGAN,11.6,125.433333,
58655,GUIUAN,11.033333,125.716667,
58670,CATBALOGAN,11.766667,124.883333,
58690,TACLOBAN,11.25,125.0,
57745,FANG-CHENG,21.75,108.35,
57750,BEIHAI,21.483333,109.066667,
57760,HAIKOU,20.05,110.283333,
57768,BASUO,19.1,108.616667,
57770,ZHANJIANG,21.2,110.4,
57775,LON SHUI TERMINAL,20.833333,115.683333,
57810,MACAU,22.183333,113.566667,
57825,HUANGPUXINGANG,23.05,113.5,
57830,GUANGZHOU,23.116667,113.233333,
45490,ANNABA,36.916667,7.766667,
45510,SKIKDA,36.883333,6.916667,
45520,COLLO,37.0,6.583333,
45550,BEJAIA,36.75,5.083333,
45560,DELLYS,36.916667,3.916667,
45570,ALGER,36.766667,3.066667,
45610,TENES,36.533333,1.316667,
45620,MOSTAGANEM,35.933333,0.083333,
45630,ARZEW,35.85,-0.3,
45635,ARZEW EL DJEDID,35.816667,-0.25,
45640,ORAN,35.7,-0.633333,
45650,MERS EL KEBIR,35.733333,-0.7,
51220,CILACAP,-7.733333,109.0,
51260,BENOA,-8.75,115.216667,
51290,LABUHANHAJI,-8.7,116.566667,
51320,MAUMERE,-8.616667,122.216667,
51330,LARANTUKA,-8.35,122.983333,
51340,ENDE,-8.833333,121.65,
51500,TAREMPAH,3.216667,106.216667,
50790,BENGKALIS,1.466667,102.1,
50010,PULAU BUKOM,1.233333,103.766667,
50015,PULAU SEBAROK,1.2,103.8,
50030,TANJUNGUBAN,1.066667,104.216667,
50040,TANJUNGPINANG,0.916667,104.45,
50045,KIJANG,0.85,104.6,
50060,PULAU SAMBU,1.166667,103.9,
50100,DABO,-0.5,104.566667,
50120,TOBOALI,-3.016667,106.45,
50140,MUNTOK,-2.066667,105.166667,
50210,PANGKALPINANG,-2.116667,106.133333,
50350,CINTA OIL TERMINAL,-5.5,106.233333,
50380,PANJANG,-5.466667,105.316667,
50450,TELUK BAYUR,-1.0,100.366667,
37600,AVILES,43.6,-5.933333,
37670,RIBADEO,43.533333,-7.033333,
37690,SAN CIPRIAN,43.7,-7.433333,
37740,FERROL,43.483333,-8.233333,
37770,LA CORUNA,43.366667,-8.4,
37830,VILLAGARCIA DE AROSA,42.6,-8.766667,
37860,MARIN,42.4,-8.7,
37900,VIGO,42.233333,-8.716667,
23950,BROFJORDEN,58.383333,11.416667,
24000,STENUNGSUND,58.066667,11.833333,
28484,MUUGA-PORT OF TALLIN,59.5,24.95,
23817,FAGERSTRAND,59.733333,10.6,
48590,GWADAR,25.133333,62.3,
49030,NEW MANGALORE,12.916667,74.816667,
57472,PETCHBURI TERMINAL,13.166667,100.15,
57443,RAYONG TPI TERMINAL,12.633333,101.3,
57461,SIAM SEAPORT,13.133333,100.883333,
49890,LUMUT,4.233333,100.633333,
51586,TAWA,4.25,117.883333,
49910,TELUK ANSON,4.016667,101.016667,
49454,KAMARAJAR PORT,13.266667,80.316667,
51635,LUMUT,4.716667,114.45,
48613,SIKKA,22.433333,69.833333,
48617,MUNDRA,22.733333,69.7,
48674,DAHEJ,21.7,72.533333,
50517,JABUNG BATANGHARI MARINE TERMINAL,-0.916667,104.066667,
50740,KUALA KAPUS,3.0,114.366667,
50070,LALANG MARINE TERMINAL,1.183333,102.216667,
52297,PAREPARE,-4.0,119.616667,
51501,BELANAK FIELD TERMINAL,4.15,106.25,
51484,BELIDA MARINE TERMINAL,4.133333,105.133333,
51254,TANJUNG BENETE,-8.9,116.75,
51205,CELUKAN BAWANG,-8.183333,114.833333,
48057,ZAFARANA TERMINAL,29.166667,32.683333,
47989,ZEIT BAY LPG TERMINAL,27.8,33.566667,
31360,WHITSTABLE,51.366667,1.033333,
31370,SHEERNESS,51.45,0.75,
31376,THAMESPORT,51.433333,0.7,
31390,CHATHAM DOCKS,51.4,0.55,
31420,GRAVESEND,51.45,0.366667,
31470,LONDON,51.5,-0.083333,
31506,COLCHESTER,51.883333,0.916667,
31530,HARWICH,51.95,1.283333,
47680,SAINT-DENIS,-20.866667,55.45,
47695,PORT OUEST,-20.933333,55.283333,
47720,PORT LOUIS,-20.15,57.5,
47750,PORT MATHURIN,-19.683333,63.416667,
48540,JASK,25.633333,57.766667,
47855,DORALEH,11.6,43.083333,
47830,BOOSAASO,11.283333,49.183333,
47942,AL KHAIR OIL TERMINAL,19.583333,37.25,
47944,BESHAYER OIL TERMINAL,19.4,37.316667,
48273,UMM AL QAYWAYN,25.583333,55.583333,
48272,SHARJAH OFFSHORE TERMINAL,25.583333,55.4,
48271,ASH SHARIQAH,25.416667,55.366667,
48270,AJMAN,25.416667,55.433333,
48269,AL JAZEERA PORT,25.716667,55.783333,
48266,ZIRKUH PETROLEUM PORT,25.016667,53.0,
50440,BENGKULU,-3.783333,102.25,
45530,JIJEL,36.833333,5.783333,
25610,NORRSUNDET,60.933333,17.166667,
57439,SONGKHLA HARBOR,7.216667,100.583333,
57642,DAI HANG,8.483333,108.683333,
25640,VALLVIK,61.183333,17.166667,
57655,MUI VUNG TAU,10.316667,107.066667,
25720,SODERHAMN,61.3,17.083333,
57572,PHU MY,10.583333,107.033333,
45660,BENI SAF,35.3,-1.383333,
45670,GHAZAOUET,35.1,-1.866667,
45755,TANGER,35.783333,-5.816667,
45762,PORT NADOR,35.283333,-2.933333,
45785,KENITRA,34.3,-6.6,
45790,MOHAMMEDIA,33.716667,-7.4,
45793,CASABLANCA,33.6,-7.616667,
45797,SAFI,32.3,-9.25,
45800,ESSAOUIRA,31.5,-9.783333,
45808,AD DAKHLA,23.7,-15.916667,
45812,NOUADHIBOU,20.916667,-17.05,
45818,ST LOUIS,16.016667,-16.516667,
45820,DAKAR,14.683333,-17.433333,
45390,MERSA SFAX,34.733333,10.766667,
45400,MAHDIA,35.5,11.066667,
45410,SOUSSE,35.833333,10.65,
44860,MERSIN,36.8,34.633333,
